year,Base case cost,Modeled diesel efficiency
2019,508751.054971,650649.280801
2020,533439.14776,673093.001518
2021,550191.782153,688322.669147
2022,562575.367453,699580.473966
2023,570498.964177,706783.743715
2024,577556.658865,713199.829795
2025,585468.393918,720392.316207
2026,596017.373988,729982.298089
2027,604808.190714,737973.949658
2028,611840.844094,744367.270913
2029,623374.34292,754852.269845
2030,630487.392075,761318.678168
2031,641083.818833,770951.793402
2032,651680.24559,780584.908636
2033,661288.199703,789319.412375
2034,672750.528497,799739.711279
2035,678922.551695,805350.641458
2036,690384.880489,815770.940363
2037,698481.130436,823131.167587
2038,709077.557194,832764.282821
