year,annotation,Average Load
2003,,489.0
2004,,480.0
2005,,412.0
2006,,408.0
2009,,434.0
2010,,591.0
2011,,525.0
2012,,636.0
2013,,614.0
2014,start of forecast,576.0
2015,,578.0
2016,,579.0
2017,,580.0
2018,,581.0
2019,,582.0
2020,,583.0
2021,,584.0
2022,,585.0
2023,,586.0
2024,,587.0
2025,,588.0
2026,,588.0
2027,,589.0
2028,,590.0
2029,,591.0
2030,,591.0
2031,,592.0
2032,,593.0
2033,,594.0
2034,,595.0
2035,,596.0
2036,,597.0
2037,,598.0
2038,,599.0
2039,,600.0
2040,,601.0
