year,population
2003,203.0
2004,206.0
2005,206.0
2006,203.0
2007,198.0
2008,192.0
2009,186.0
2010,178.0
2011,180.0
2012,181.0
2013,182.0
2014,183.0
2015,184.0
2016,185.0
2017,186.0
2018,188.0
2019,189.0
2020,190.0
2021,191.0
2022,192.0
2023,193.0
2024,194.0
2025,195.0
2026,196.0
2027,198.0
2028,199.0
2029,200.0
2030,201.0
2031,203.0
2032,204.0
2033,205.0
2034,206.0
2035,207.0
2036,208.0
2037,209.0
2038,210.0
2039,211.0
2040,212.0
