year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,27001.32,397312.57,506454.84,15008.14,403812.65,289418.5
2018,29124.76,424401.29,543670.37,15995.4,426201.8,308489.54
2019,32046.11,462024.5,593848.53,17346.18,457297.84,334242.27
2020,33622.61,480083.64,622112.51,18086.6,472223.94,348502.85
2021,35082.15,492123.07,651221.36,18797.98,482174.67,362689.73
2022,36045.67,501152.64,669681.37,19259.82,489637.72,371777.96
2023,36840.89,507924.82,685617.61,19644.29,495235.01,379542.22
2024,37723.3,513192.07,699871.35,20083.36,499588.46,386423.82
2025,38567.69,519211.78,723081.8,20496.96,504563.83,397433.15
2026,39508.07,526736.43,740607.77,20951.89,510783.03,405956.48
2027,40414.85,533508.6,757365.25,21392.6,516380.32,414069.39
2028,41280.16,538775.85,772336.27,21819.42,520733.77,421255.5
2029,42187.99,545548.03,789447.2,22259.18,526331.06,429518.46
2030,42960.59,550062.82,803722.5,22640.16,530062.58,436325.04
2031,43885.04,557587.46,822194.46,23082.92,536281.79,445249.98
2032,44971.82,565864.57,841902.69,23605.89,543122.92,454783.95
2033,46017.64,573389.21,860800.86,24110.82,549342.13,463889.84
2034,47113.43,581666.32,889684.9,24636.72,556183.26,477560.37
2035,48006.81,586933.57,905903.37,25073.34,560536.7,485276.08
2036,49363.72,595210.67,926588.78,25733.79,567377.83,495224.9
2037,50414.34,600477.92,952128.59,26250.85,571731.28,507138.94
2038,51623.02,608755.03,973344.17,26831.99,578572.41,517312.84
2039,52712.91,615527.21,992544.58,27359.18,584169.7,526462.86
2040,54020.34,624556.78,1024650.43,27985.42,591632.75,541585.35
