year,Base case cost,Modeled non-residential energy efficiency
2017,387280.196258,336484.442985
2018,399269.820868,347167.663628
2019,415700.047185,362033.271583
2020,424137.190429,369407.868597
2021,429465.912478,373877.001545
2022,433906.514186,377524.849465
2023,436570.87521,379517.327552
2024,439235.236234,381521.73291
2025,441899.597259,383537.785997
2026,445452.078625,386399.005498
2027,448560.49982,388854.437293
2028,451224.860844,390903.821044
2029,454333.282039,393380.694176
2030,456553.582893,395034.120892
2031,460106.064259,397948.337918
