year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,17190.41,113087.49,249470.59,29360.94,64235.77,215230.48
2018,18772.42,123554.28,262843.03,30670.57,67134.6,221683.34
2019,20932.0,137858.89,286742.45,32458.21,71096.33,234765.26
2020,21976.94,144836.75,293396.13,33317.55,73028.88,237600.41
2021,22703.79,149721.25,296278.59,33912.48,74381.66,238389.75
2022,23216.97,153210.18,301912.2,34328.59,75347.94,241486.62
2023,23624.03,156001.33,301101.66,34656.51,76120.96,240267.68
2024,23924.01,158094.68,299047.08,34894.62,76700.73,238373.07
2025,24276.21,160536.93,297409.23,35176.13,77377.12,236717.76
2026,24732.79,163676.97,302215.51,35544.18,78246.77,239378.25
2027,25084.29,166119.22,300352.8,35825.38,78923.16,237615.03
2028,25383.18,168212.58,297838.74,36063.1,79502.92,235499.88
2029,25832.57,171352.62,296721.48,36421.71,80372.57,234173.03
2030,26073.51,173097.08,293448.54,36608.43,80855.71,231654.35
2031,26527.85,176237.12,292018.44,36975.13,81725.36,230177.34
2032,26987.14,179377.16,296384.79,37349.34,82595.01,232626.69
2033,27447.93,182517.19,294690.73,37725.96,83464.65,231022.99
2034,27961.52,186006.12,299444.47,38146.96,84430.93,233697.56
2035,28265.1,188099.48,302296.72,38393.2,85010.7,235302.3
2036,28778.02,191588.41,300735.87,38813.67,85976.97,233801.84
2037,29081.53,193681.77,303529.45,39060.11,86556.74,235378.42
2038,29596.36,197170.7,301714.42,39483.62,87523.01,233755.96
2039,30008.97,199961.84,305360.99,39823.57,88296.03,235820.54
2040,30580.89,203799.66,310375.03,40297.42,89358.94,238659.33
