year,Base case cost,Modeled transmission and interties
2021,679387.741059,
2022,704791.942083,
2023,723056.064955,
2024,739568.692994,
2025,759234.69591,
2026,785334.021446,
2027,806210.334658,
2028,825162.056087,
2029,845780.434317,
2030,862228.065478,
2031,887181.393419,
2032,916435.462187,
2033,941537.940859,
2034,970503.286651,
2035,988841.984888,
2036,1017087.57577,
2037,1038708.95847,
2038,1068006.8146,
2039,1092776.78293,
2040,1125504.42172,
