year,Base case cost,Modeled transmission and interties
2021,292364.802668,
2022,298142.763195,
2023,302765.131617,
2024,306231.907933,
2025,310276.480302,
2026,315476.644776,
2027,319521.217145,
2028,322987.993462,
2029,327610.361883,
2030,330499.342147,
2031,335121.710568,
2032,340321.875043,
2033,345522.039517,
2034,350722.203991,
2035,354188.980308,
2036,359389.144782,
2037,362855.921098,
2038,368056.085573,
2039,372100.657941,
2040,377300.822416,
