year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11784.76,511010.79,336346.64,18947.28,411018.01,266909.38
2018,12613.09,545215.33,360985.58,19903.39,429532.98,282334.36
2019,13710.73,590821.38,392515.21,21155.21,454219.6,302158.13
2020,14259.55,612587.9,419059.34,21813.54,466001.85,317376.84
2021,14641.71,627098.91,434739.25,22291.75,473856.69,326479.11
2022,14953.13,638500.43,448888.53,22694.14,480028.34,334532.79
2023,15168.94,645755.93,468467.5,22993.18,483955.76,344935.03
2024,15385.72,653011.44,480593.03,23293.89,487883.18,351597.98
2025,15603.02,660266.95,492862.14,23595.21,491810.6,358323.13
2026,15869.59,669595.46,506589.18,23950.27,496860.13,365936.92
2027,16111.98,677887.47,527820.03,24278.46,501348.61,377183.38
2028,16305.37,684106.47,539934.42,24552.3,504714.97,383713.03
2029,16549.47,692398.48,553568.28,24883.27,509203.45,391157.98
2030,16719.35,697580.99,565240.82,25131.66,512008.74,397367.72
2031,16988.8,706909.5,579890.77,25490.1,517058.28,405381.41
