year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,59513.07,8860870.58,10433498.68,77982.21,15348618.4,5324427.86
2018,65080.72,9706209.3,11352782.92,77934.06,15348618.4,5318600.32
2019,73036.97,10865530.99,12667137.9,78005.6,15348618.4,5328312.88
2020,76835.7,11445191.83,13289821.51,77969.33,15348618.4,5322485.34
2021,79489.4,11831632.39,13731582.86,77990.66,15348618.4,5326370.37
2022,81348.45,12121462.81,14038649.05,77959.76,15348618.4,5322485.34
2023,82477.33,12338835.62,14221634.28,77846.14,15348618.4,5306945.24
2024,83337.89,12507903.37,14356926.9,77754.57,15348618.4,5293347.65
2025,84499.47,12701123.65,14547007.39,77712.48,15348618.4,5287520.11
2026,85862.26,12966801.53,14770430.1,77579.85,15348618.4,5270037.5
2027,86928.54,13184174.35,14946349.33,77459.6,15348618.4,5254497.39
2028,87626.94,13353242.09,15060216.17,77327.12,15348618.4,5237014.78
2029,89483.96,13594767.44,15369207.23,77412.16,15348618.4,5248669.85
2030,90399.85,13715530.12,15516326.98,77449.64,15348618.4,5252554.88
2031,91934.35,13981208.0,15772629.54,77383.82,15348618.4,5244784.83
2032,,,15911809.22,,,5209819.6
2033,,,16020349.89,,,5169026.82
2034,,,16113674.55,,,5120464.0
2035,,,16065201.67,,,5069958.67
2036,,,16223476.35,,,5038878.46
