year,Base case cost,Modeled diesel efficiency
2019,561207.23254,728761.046287
2020,589690.992483,749532.57697
2021,612726.428295,765471.151174
2022,630680.036346,776907.133472
2023,645969.219353,786035.414843
2024,658724.755296,792972.200189
2025,671746.716448,800260.389276
2026,686900.20281,809592.968358
2027,697629.079832,815007.315515
2028,706288.529169,818642.064015
2029,717987.905119,825139.698358
2030,720893.700522,823740.156512
2031,733920.456803,831636.203399
2032,748329.498248,840881.368265
2033,761416.003904,849014.555016
2034,773578.79181,856396.208738
2035,780759.872529,859335.180384
2036,791894.002272,865951.956887
2037,797096.894217,867258.851101
2038,807713.489891,873567.521003
