year,Base case cost,Modeled solar power (pv)
2016,389402.706166,
2017,451074.986809,
2018,498114.643685,
2019,561207.23254,
2020,589690.992483,
2021,612726.428295,
2022,630680.036346,
2023,645969.219353,
2024,658724.755296,
2025,671746.716448,
2026,686900.20281,
2027,697629.079832,
2028,706288.529169,
2029,717987.905119,
2030,720893.700522,
2031,733920.456803,
2032,748329.498248,
2033,761416.003904,
2034,773578.79181,
2035,780759.872529,
