year,Base case cost,Modeled residential energy efficiency
2017,269575.778492,251042.006934
2018,286380.24087,264329.253647
2019,299863.399647,272992.524291
2020,311321.758171,281975.805125
2021,318558.616187,287649.456179
2022,324589.331199,292377.498723
2023,317754.729927,284761.29397
2024,321257.26297,287482.223532
2025,314074.973802,279518.330883
2026,318590.489906,282991.709012
2027,322541.566497,286030.914875
2028,314837.745487,277545.490384
2029,318653.610119,280449.484288
2030,310056.977695,271201.515631
2031,314263.437892,274365.837853
2032,306838.592165,265898.854151
2033,311397.01594,269284.872704
2034,315955.439714,272670.891257
2035,306899.499113,262833.347175
2036,311284.07894,266045.52178
