year,Base case cost,Modeled water and wastewater efficiency
2017,0.0,6609.8516683
2018,0.0,6609.8516683
2019,0.0,6609.8516683
2020,0.0,6609.8516683
2021,0.0,6609.8516683
2022,0.0,6609.8516683
2023,0.0,6609.8516683
2024,0.0,6609.8516683
2025,0.0,6609.8516683
2026,0.0,6609.8516683
2027,0.0,6609.8516683
2028,0.0,6609.8516683
2029,0.0,6609.8516683
2030,0.0,6609.8516683
2031,0.0,6609.8516683
