year,Base case diesel consumed,Modeled non-residential ashp
2017,33379.6414956,23365.7490369
2018,33379.6414956,23365.7490369
2019,33379.6414956,23365.7490369
2020,33379.6414956,23365.7490369
2021,33379.6414956,23365.7490369
2022,33379.6414956,23365.7490369
2023,33379.6414956,23365.7490369
2024,33379.6414956,23365.7490369
2025,33379.6414956,23365.7490369
2026,33379.6414956,23365.7490369
2027,33379.6414956,23365.7490369
2028,33379.6414956,23365.7490369
2029,33379.6414956,23365.7490369
2030,33379.6414956,23365.7490369
2031,33379.6414956,23365.7490369
