year,Base case cost,Modeled non-residential energy efficiency
2017,60673.9152622,99242.9831163
2018,74901.9834857,112201.791503
2019,94719.6499399,130251.560326
2020,103866.265226,138582.22286
2021,110472.154045,144598.812468
2022,115553.606981,149226.958321
2023,119110.624037,152466.660417
2024,122159.4958,155243.547928
2025,125716.512855,158483.250025
2026,129781.675205,162185.766707
2027,133338.692261,165425.468803
2028,136387.564023,168202.356315
2029,139944.581079,171442.058411
2030,142485.307547,173756.131337
2031,147058.615191,177921.462604
