year,Base case cost,Modeled residential energy efficiency
2017,272294.999281,234592.412349
2018,301639.318505,256950.802315
2019,337215.929388,282797.011733
2020,352156.825497,293246.953318
2021,360748.642294,298595.30296
2022,358941.113138,294292.799069
2023,359898.706542,293503.910159
2024,352720.677754,284828.89653
2025,353026.821801,283388.558263
2026,346962.900262,275328.656936
2027,346579.274401,273198.548762
2028,344987.14556,270109.435079
2029,336603.425077,259979.232282
2030,325955.980834,248084.300671
2031,325977.53204,245860.374616
2032,324828.900815,242715.763603
2033,324179.842389,239821.227916
2034,314936.72081,228332.629076
2035,311179.48087,223078.404295
2036,310110.302034,219514.250724
