year,Base case cost,Modeled transmission and interties
2021,160996.724823,
2022,164738.028024,
2023,167165.181713,
2024,168636.895069,
2025,170323.163447,
2026,173467.735492,
2027,175666.92447,
2028,177376.659803,
2029,179207.082337,
2030,179243.958981,
2031,182479.046426,
2032,185962.213116,
2033,188654.20816,
2034,192469.26465,
2035,194591.347917,
2036,197533.098417,
2037,199180.81394,
2038,202845.011429,
2039,206510.88513,
2040,210528.763164,
