year,Base case cost,Modeled residential energy efficiency
2017,77138.015278,80058.7300622
2018,82978.3408757,84519.7767819
2019,91373.8089224,91095.763024
2020,87572.9077191,86252.3473859
2021,90085.0330646,87954.1251155
2022,92094.733341,89257.3154197
2023,93434.5335252,90026.2980369
2024,94439.3836634,90531.7742255
2025,87226.3363531,82762.4801616
2026,88750.7350645,83673.5905981
2027,89970.2540336,84350.7586468
2028,91037.3331316,84914.2273406
2029,92409.2919718,85725.0514409
2030,84032.2729091,76921.4353066
2031,85543.7248208,77820.3188234
