year,Base case diesel consumed,Modeled biomass for heat (cordwood)
2017,65792.0,48647.563769
2018,65792.0,48647.563769
2019,65792.0,48647.563769
2020,65792.0,48647.563769
2021,65792.0,48647.563769
2022,65792.0,48647.563769
2023,65792.0,48647.563769
2024,65792.0,48647.563769
2025,65792.0,48647.563769
2026,65792.0,48647.563769
2027,65792.0,48647.563769
2028,65792.0,48647.563769
2029,65792.0,48647.563769
2030,65792.0,48647.563769
2031,65792.0,48647.563769
2032,,
2033,,
2034,,
2035,,
2036,,
