year,Base case cost,Modeled residential energy efficiency
2017,174296.322956,180664.169569
2018,183023.82422,188698.61183
2019,186185.184513,191049.801571
2020,191401.979388,195736.115754
2021,186106.886809,190003.996602
2022,188845.282613,192336.639208
2023,181687.784804,184829.320364
2024,182873.036816,185695.725294
2025,175489.540263,177974.590661
2026,177515.941848,179644.422099
2027,169858.86787,171661.328629
2028,170925.173175,172432.030549
2029,163243.466843,164422.979948
2030,164250.298794,165145.029167
2031,165861.229916,166439.183058
