year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,28046.97,256874.32,68195.73,45857.03,279179.98,106100.59
2018,30053.69,275448.64,72516.39,47726.4,290775.6,110507.43
2019,32691.86,299827.43,74366.52,50189.63,305994.85,111818.67
2020,33934.15,311436.38,76934.97,51341.3,313242.12,114467.01
2021,34730.34,318982.2,74565.99,52072.79,317952.84,111540.9
2022,35395.87,325367.12,75906.06,52679.63,321938.83,112939.22
2023,35804.62,329430.25,72601.6,53043.36,324475.37,109086.19
2024,36089.04,332332.49,73177.73,53291.84,326287.19,109695.3
2025,36501.46,336395.62,69747.91,53662.01,328823.73,105741.63
2026,37042.51,341619.65,70725.57,54154.94,332085.0,106790.38
2027,37455.73,345682.78,67143.99,54527.11,334621.54,102714.88
2028,37741.87,348585.02,67654.14,54779.51,336433.36,103271.03
2029,38230.64,353228.6,64042.63,55230.46,339332.26,99200.84
2030,38527.04,356130.84,64519.8,55498.77,341144.08,99730.5
2031,39007.83,360774.42,65283.26,55938.16,344042.99,100577.97
