year,Base case cost,Modeled diesel efficiency
2019,90415.8283154,242597.980265
2020,94355.5158237,246179.514364
2021,97113.2970795,248686.588232
2022,99280.1252091,250656.431987
2023,100659.015837,251909.968921
2024,101840.922089,252984.429151
2025,103219.812717,254237.966085
2026,104795.687721,255670.579724
2027,106174.578349,256924.116659
2028,107356.484601,257998.576888
2029,108932.359604,259431.190528
2030,109917.281482,260326.574052
2031,111493.156485,261759.187692
2032,113266.015864,263370.878036
2033,114841.890867,264803.491675
2034,116614.750246,266415.18202
2035,117796.656498,267489.642249
2036,118989.081334,268573.664827
2037,120554.437754,269996.716118
2038,122327.297133,271608.406463
