year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,30264.21,363586.85,153445.87,29892.16,238686.75,74117.79
2018,33780.85,405701.15,174579.04,29906.09,238686.75,75207.76
2019,38702.61,464661.18,203798.13,29919.66,238686.75,76297.72
2020,41053.92,492737.39,216112.22,29932.82,238686.75,76297.72
2021,42704.73,512390.73,228975.06,29946.02,238686.75,77387.69
2022,43887.58,526428.83,239607.58,29958.41,238686.75,78477.66
2023,44719.66,536255.5,248520.85,29970.56,238686.75,79567.63
2024,45434.82,544678.37,256934.67,29982.45,238686.75,80657.59
2025,46267.54,554505.04,261570.09,29994.36,238686.75,80657.59
2026,47335.25,567139.33,272226.26,30006.45,238686.75,81747.56
2027,48169.47,576966.0,281720.76,30018.81,238686.75,82837.53
2028,48887.1,585388.86,290680.94,30031.31,238686.75,83927.5
2029,49838.08,596619.34,301198.01,30042.44,238686.75,85017.46
2030,50320.35,602234.58,304032.81,30053.57,238686.75,85017.46
2031,51390.13,614868.88,315502.7,30065.21,238686.75,86107.43
2032,52460.64,627503.17,327181.84,30076.97,238686.75,87197.4
2033,53533.77,640137.46,339070.21,30090.34,238686.75,88287.37
2034,54607.57,652771.75,351167.83,30103.72,238686.75,89377.34
2035,55329.08,661194.61,361174.22,30116.68,238686.75,90467.3
2036,56402.97,673828.91,368075.64,30129.22,238686.75,90467.3
2037,57124.2,682251.77,378326.14,30141.26,238686.75,91557.27
2038,58198.82,694886.06,391086.36,30153.5,238686.75,92647.24
2039,59039.61,704712.73,402452.43,30166.3,238686.75,93737.2
2040,60352.11,720154.64,417234.54,30179.55,238686.75,94827.17
