year,Base case cost,Modeled residential energy efficiency
2017,361889.975261,333198.754368
2018,389544.387625,352199.630684
2019,422006.386125,373302.705392
2020,435422.0469,380637.057828
2021,442561.81571,382980.279556
2022,438070.163778,374476.973275
2023,437663.698474,370842.893292
2024,427863.221639,358099.013212
2025,426812.296781,353889.088074
2026,418111.94759,341813.347074
2027,416378.653792,336986.488894
2028,413450.836618,331246.176974
2029,402456.591869,317220.772364
2030,389224.937911,301487.06305
2031,387890.448124,296681.932011
