year,Base case cost,Modeled transmission and interties
2021,745094.785659,
2022,770677.942579,
2023,788996.901428,
2024,805257.228708,
2025,824088.576696,
2026,845528.641597,
2027,864674.124616,
2028,881239.511914,
2029,903670.149279,
2030,918509.888141,
2031,940763.911811,
2032,965462.604099,
2033,987534.429451,
2034,1012318.98531,
2035,1029579.65815,
2036,1054688.12213,
2037,1072494.69184,
2038,1098227.23742,
2039,1118622.27979,
2040,1146720.61119,
