year,annotation,Electricity price ($/kwh)
2002,,0.15
2003,,0.15
2004,,0.15
2005,,0.15
2006,,0.15
2009,,0.19
2010,,0.15
2011,,0.15
2012,,0.15
2013,,0.15
2014,,0.25
2015,,0.16
2016,start of forecast,-0.17
2017,,-0.12
2018,,-0.08
2019,,-0.03
2020,,-0.0
2021,,0.01
2022,,0.03
2023,,0.04
2024,,0.04
2025,,0.05
2026,,0.06
2027,,0.07
2028,,0.08
2029,,0.09
2030,,0.1
2031,,0.11
2032,,0.12
2033,,0.13
2034,,0.14
2035,,0.15
2036,,0.16
2037,,0.17
2038,,0.18
2039,,0.19
2040,,0.2
