year,population
2003,801.0
2004,802.0
2005,818.0
2006,792.0
2007,813.0
2008,808.0
2009,762.0
2010,760.0
2011,766.0
2012,769.0
2013,776.0
2014,782.0
2015,788.0
2016,794.0
2017,800.0
2018,805.0
2019,808.0
2020,811.0
2021,814.0
2022,817.0
2023,821.0
2024,824.0
2025,827.0
2026,830.0
2027,834.0
2028,838.0
2029,838.0
2030,840.0
2031,844.0
2032,850.0
2033,858.0
2034,866.0
2035,874.0
2036,881.0
2037,888.0
2038,897.0
2039,906.0
2040,916.0
