year,Base case cost,Modeled residential energy efficiency
2017,356161.07474,349426.922759
2018,358182.94584,349863.793385
2019,374595.036402,364081.267905
2020,382345.190278,370795.075318
2021,387359.995727,375139.303643
2022,391463.018368,378693.672274
2023,394654.258199,381458.181208
2024,396933.715222,383432.830447
2025,388276.817298,374410.163183
2026,391817.21753,377462.870961
2027,394472.517704,379752.401795
2028,396685.267849,381660.344156
2029,388043.995938,372592.341348
2030,390190.039205,374433.576832
2031,393194.49978,377011.30651
2032,396628.169007,379957.283284
2033,387949.157607,370790.57943
2034,391691.963109,373984.730922
2035,393771.299499,375759.259528
2036,397514.105001,378953.41102
