year,Base case diesel consumed,Modeled non-residential ashp
2017,30280.0877757,20692.6100396
2018,29314.4408081,19726.9630721
2019,29314.4408081,19726.9630721
2020,29314.4408081,19726.9630721
2021,29314.4408081,19726.9630721
2022,29314.4408081,19726.9630721
2023,29314.4408081,19726.9630721
2024,29314.4408081,19726.9630721
2025,28348.7938405,18761.3161045
2026,28348.7938405,18761.3161045
2027,28348.7938405,18761.3161045
2028,28348.7938405,18761.3161045
2029,27383.146873,17795.669137
2030,27383.146873,17795.669137
2031,27383.146873,17795.669137
