year,annotation,Average Load
2013,,46.0
2014,,44.0
2015,,39.0
2016,start of forecast,40.0
2017,,39.0
2018,,38.0
2019,,36.0
2020,,35.0
2021,,33.0
2022,,32.0
2023,,30.0
2024,,29.0
2025,,28.0
2026,,26.0
2027,,25.0
2028,,23.0
2029,,21.0
2030,,20.0
2031,,18.0
2032,,17.0
2033,,15.0
2034,,14.0
2035,,12.0
2036,,11.0
2037,,10.0
2038,,9.0
2039,,7.0
2040,,6.0
