year,Base case cost,Modeled transmission and interties
2021,139256.585112,
2022,136045.397124,
2023,133496.795189,
2024,129860.139508,
2025,126041.020409,
2026,121253.247589,
2027,115532.136548,
2028,108713.722463,
2029,101685.097067,
2030,95340.0788544,
2031,89418.8466451,
2032,82850.1635977,
2033,76554.7552546,
2034,70560.369509,
2035,64511.3288225,
2036,58664.0909946,
2037,52873.1897981,
2038,47289.1365316,
2039,41251.0268333,
2040,35867.9355802,
