year,population
2003,167.0
2004,152.0
2005,156.0
2006,154.0
2007,165.0
2008,169.0
2009,150.0
2010,152.0
2011,156.0
2012,157.0
2013,158.0
2014,159.0
2015,159.0
2016,161.0
2017,162.0
2018,163.0
2019,164.0
2020,165.0
2021,166.0
2022,167.0
2023,168.0
2024,168.0
2025,169.0
2026,170.0
2027,172.0
2028,173.0
2029,174.0
2030,175.0
2031,176.0
2032,177.0
2033,178.0
2034,180.0
2035,180.0
2036,181.0
2037,182.0
2038,183.0
2039,184.0
2040,185.0
