year,Base case cost,Modeled residential energy efficiency
2017,1549009.80424,1452634.7791
2018,1645784.06081,1535359.96561
2019,1767632.00374,1637955.47918
2020,1835313.80886,1695750.90166
2021,1866608.60608,1720801.66774
2022,1890338.37365,1739328.07603
2023,1899643.08849,1745510.7753
2024,1908683.42588,1751429.09712
2025,1917459.3858,1757083.04147
2026,1920586.25291,1756047.22116
2027,1932043.15489,1763861.77163
2028,1939827.69931,1768524.30049
2029,1938004.38447,1763058.63415
2030,1929012.60618,1751465.17621
2031,1929275.3841,1747565.2667
2032,1941981.18352,1756108.3787
2033,1957522.14519,1766966.31702
2034,1972666.54067,1777427.68913
2035,1977983.56209,1779622.69499
2036,1978525.85342,1775481.96297
