year,Base case cost,Modeled residential energy efficiency
2017,421437.128122,410175.819874
2018,440773.807694,425277.309101
2019,469035.108605,447938.116128
2020,491047.681217,466700.990496
2021,500132.927404,473260.596673
2022,507703.965894,478564.82087
2023,521247.020899,490331.563474
2024,525869.956416,493203.485461
2025,530492.891933,496100.113385
2026,545924.945945,509597.688769
2027,551412.068543,513290.043106
2028,564760.206663,525098.720089
2029,571138.287149,529611.362458
2030,574327.327392,531421.503715
2031,590401.880793,545673.991256
2032,597697.689975,551052.512355
2033,614106.878474,565680.998003
2034,621523.156291,571220.381302
2035,635754.73107,584059.14695
2036,643291.477523,589757.52118
