year,Base case cost,Modeled diesel efficiency
2019,298583.803548,445980.928102
2020,311989.606973,454077.214951
2021,321568.031074,458789.944276
2022,327832.829202,460583.917502
2023,332707.666811,461205.727109
2024,336363.795018,460808.912486
2025,340629.277926,461053.257505
2026,346585.65778,462919.93874
2027,351467.145918,463892.606804
2028,355128.262021,463837.057634
2029,361111.243991,465971.604525
2030,364661.795053,465972.300275
2031,370671.379138,468284.115383
2032,376185.498828,470219.370242
2033,381699.618518,472226.755808
2034,386688.346432,473826.952854
2035,390359.438329,474298.088145
2036,397016.617656,477551.0255
2037,400692.697449,478159.474876
2038,406757.979713,481003.991614
