year,population
2003,480.0
2004,464.0
2005,478.0
2006,467.0
2007,468.0
2008,431.0
2009,450.0
2010,459.0
2011,462.0
2012,463.0
2013,466.0
2014,470.0
2015,473.0
2016,476.0
2017,479.0
2018,482.0
2019,483.0
2020,485.0
2021,487.0
2022,489.0
2023,491.0
2024,492.0
2025,494.0
2026,496.0
2027,498.0
2028,500.0
2029,500.0
2030,501.0
2031,502.0
2032,505.0
2033,509.0
2034,513.0
2035,517.0
2036,520.0
2037,523.0
2038,526.0
2039,530.0
2040,535.0
