year,annotation,Average Load
2003,,68.0
2004,,72.0
2005,,93.0
2006,,101.0
2007,,107.0
2008,,113.0
2009,,123.0
2010,,133.0
2011,,141.0
2012,,140.0
2013,,137.0
2014,,121.0
2015,,133.0
2016,start of forecast,119.0
2017,,120.0
2018,,122.0
2019,,123.0
2020,,125.0
2021,,126.0
2022,,128.0
2023,,129.0
2024,,131.0
2025,,132.0
2026,,134.0
2027,,135.0
2028,,137.0
2029,,138.0
2030,,140.0
2031,,141.0
2032,,143.0
2033,,144.0
2034,,145.0
2035,,146.0
2036,,147.0
2037,,148.0
2038,,149.0
2039,,150.0
2040,,151.0
