year,Base case cost,Modeled transmission and interties
2021,310335.453989,
2022,324374.373185,
2023,336229.107844,
2024,346663.078489,
2025,358343.245436,
2026,371307.195034,
2027,383065.040437,
2028,393854.828525,
2029,406817.942871,
2030,417659.516595,
2031,432415.917443,
2032,445569.469293,
2033,459430.479768,
2034,473771.760266,
2035,484652.590845,
2036,500858.154282,
2037,511468.363144,
2038,527677.267589,
2039,539964.662895,
2040,555765.129009,
