year,population
2003,139.0
2004,127.0
2005,117.0
2006,107.0
2007,102.0
2008,99.0
2009,97.0
2010,102.0
2011,104.0
2012,104.0
2013,104.0
2014,104.0
2015,103.0
2016,103.0
2017,103.0
2018,103.0
2019,103.0
2020,103.0
2021,102.0
2022,102.0
2023,101.0
2024,101.0
2025,100.0
2026,100.0
2027,99.0
2028,99.0
2029,98.0
2030,97.0
2031,97.0
2032,96.0
2033,95.0
2034,95.0
2035,94.0
2036,94.0
2037,93.0
2038,92.0
2039,92.0
2040,91.0
