year,Base case cost,Modeled residential energy efficiency
2017,769687.646758,752439.24355
2018,806403.254209,777374.743382
2019,866146.311481,822376.836479
2020,891401.165752,838707.644304
2021,918027.123403,858510.23297
2022,930047.403626,864793.041206
2023,949584.570262,879339.247831
2024,955662.531833,881171.093606
2025,975470.984308,896125.936936
2026,986226.104614,901756.041476
2027,1006356.70902,917164.024716
2028,1014123.71464,920609.286987
2029,1023444.12137,925331.992438
2030,1040823.9862,938849.783226
2031,1051816.48162,945026.033014
2032,1062808.97703,951259.763385
2033,1073801.47245,957549.62715
2034,1086364.32435,965126.987933
2035,1094216.10679,969059.843903
2036,1105208.6022,975510.336673
