year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,60784.9,794200.2,490976.98,43068.91,437954.56,278710.67
2018,64130.98,837746.07,516934.3,44763.8,454859.7,289468.96
2019,68679.48,896968.45,558845.02,47062.18,477850.69,307301.29
2020,70961.83,926579.64,576707.23,48230.18,489346.19,314693.93
2021,72443.48,945739.82,595221.82,48997.06,496784.45,322805.3
2022,73524.78,959674.5,603726.97,49563.37,502194.09,326320.43
2023,74338.63,970125.51,617236.48,49994.7,506251.32,332348.09
2024,74885.63,977092.85,621538.76,50292.56,508956.15,334123.77
2025,75699.03,987543.86,635247.08,50722.54,513013.38,340223.9
2026,76645.41,999736.7,642863.05,51217.94,517746.82,343363.06
2027,77456.78,1010187.71,656807.45,51642.88,521804.05,349549.26
2028,78133.26,1018896.88,662309.56,51997.68,525185.08,351814.16
2029,78947.59,1029347.89,668912.08,52429.27,529242.31,354532.04
2030,79492.29,1036315.23,680916.58,52721.1,531947.14,359907.41
2031,80434.81,1048508.07,688706.5,53206.92,536680.58,363109.98
2032,81371.23,1060700.92,696496.43,53678.66,541414.02,366312.55
2033,82304.69,1072893.76,704286.35,54143.57,546147.45,369515.13
2034,83370.1,1086828.44,713189.11,54671.73,551557.1,373175.21
2035,84034.17,1095537.61,718753.34,54997.75,554938.13,375462.76
2036,84965.87,1107730.46,726543.27,55458.75,559671.57,378665.34
2037,85630.27,1116439.63,723933.1,55785.56,563052.59,377181.08
2038,86559.41,1128632.47,731636.04,56240.85,567786.03,380351.94
2039,87350.79,1139083.48,738238.57,56619.78,571843.27,383069.83
2040,88539.22,1154759.99,739694.59,57191.41,577929.12,383275.19
