year,Base case cost,Modeled diesel efficiency
2019,264284.299655,444121.822172
2020,280571.235212,454150.079532
2021,291146.931806,459098.286972
2022,298767.9638,461469.796523
2023,304419.703132,462157.837698
2024,308106.503434,461163.865259
2025,313742.27945,462043.539165
2026,320346.012877,463902.637459
2027,326206.000918,465182.735484
2028,330843.344103,465446.193619
2029,336448.644699,466682.245234
2030,340096.262317,466229.046244
2031,346917.67732,468749.45856
2032,353739.092324,471356.141358
2033,360560.507327,474047.07269
2034,368356.410188,477706.176027
2035,373228.849477,478787.930839
2036,380333.25053,481977.204349
2037,385209.317844,483217.343511
2038,392035.812084,486305.425767
