year,Base case cost,Modeled diesel efficiency
2019,128462.906504,305227.016882
2020,137518.273976,313459.169129
2021,144194.272834,319528.259
2022,149831.94809,324653.418323
2023,153894.902975,328347.013674
2024,157534.452643,331655.69519
2025,161953.443812,335672.959889
2026,166636.560809,339930.338977
2027,170891.5879,343798.545423
2028,174706.813365,347266.93221
2029,179827.948683,351922.509772
2030,183526.615989,355284.934596
2031,189265.571075,360502.166492
2032,193972.892293,364781.549417
2033,199537.733144,369840.495645
2034,205165.0365,374956.225969
2035,208991.192904,378434.549973
2036,214725.463301,383647.523061
2037,219281.650241,387789.511188
2038,225135.38018,393111.08386
