year,Base case cost,Modeled residential energy efficiency
2017,371431.39966,364752.649656
2018,399830.890698,389155.64729
2019,425774.639605,409770.738322
2020,448336.353408,429816.141464
2021,467705.414658,447408.983422
2022,485169.150523,463540.554818
2023,489801.093102,467284.387752
2024,504519.072168,481262.275447
2025,520214.364616,496069.458249
2026,525857.841071,500676.806784
2027,541878.228194,515809.084261
2028,557263.506855,530454.271551
2029,574534.971297,546689.608073
2030,577965.137938,549527.701617
2031,596419.238715,566797.6562
2032,614255.341277,583597.630842
2033,621389.438495,589547.581866
2034,640510.838868,607484.836044
2035,657128.055244,623361.961049
2036,664535.916399,629585.67601
