year,Base case diesel consumed,Modeled diesel efficiency
2019,42296.3438974,38451.2217249
2020,42296.3438974,38451.2217249
2021,42296.3438974,38451.2217249
2022,42296.3438974,38451.2217249
2023,42296.3438974,38451.2217249
2024,42296.3438974,38451.2217249
2025,42296.3438974,38451.2217249
2026,42296.3438974,38451.2217249
2027,42296.3438974,38451.2217249
2028,42296.3438974,38451.2217249
2029,42375.998029,38523.6345719
2030,42375.998029,38523.6345719
2031,42375.998029,38523.6345719
2032,42375.998029,38523.6345719
2033,42375.998029,38523.6345719
2034,42375.998029,38523.6345719
2035,42375.998029,38523.6345719
2036,42375.998029,38523.6345719
2037,42375.998029,38523.6345719
2038,42375.998029,38523.6345719
