year,Base case cost,Modeled residential energy efficiency
2017,331183.024191,329609.166225
2018,352477.682507,347173.081975
2019,380363.544587,370479.071109
2020,393545.952116,381044.819349
2021,402672.234251,388110.739328
2022,409263.438016,392996.479501
2023,414333.594758,396581.656515
2024,417882.704477,398865.811707
2025,422445.845545,402048.712782
2026,428023.017961,406129.92243
2027,432586.159029,409348.841133
2028,436642.284422,412145.094883
2029,441712.441164,415838.405763
2030,444754.535209,417788.11734
2031,450331.707625,421954.229135
