year,Base case diesel consumed,Modeled non-residential ashp
2017,7558.23402769,-8872.70954363
2018,7558.23402769,-8872.70954363
2019,7558.23402769,-8872.70954363
2020,7558.23402769,-8872.70954363
2021,7558.23402769,-8872.70954363
2022,7558.23402769,-8872.70954363
2023,7558.23402769,-8872.70954363
2024,7558.23402769,-8872.70954363
2025,7558.23402769,-8872.70954363
2026,7558.23402769,-8872.70954363
2027,7558.23402769,-8872.70954363
2028,7558.23402769,-8872.70954363
2029,7558.23402769,-8872.70954363
2030,7558.23402769,-8872.70954363
2031,7558.23402769,-8872.70954363
