year,Base case diesel consumed,Modeled non-residential ashp
2017,70892.5697067,52967.9677785
2018,70892.5697067,52967.9677785
2019,70892.5697067,52967.9677785
2020,70892.5697067,52967.9677785
2021,70892.5697067,52967.9677785
2022,70892.5697067,52967.9677785
2023,70892.5697067,52967.9677785
2024,70892.5697067,52967.9677785
2025,70892.5697067,52967.9677785
2026,70892.5697067,52967.9677785
2027,70892.5697067,52967.9677785
2028,70892.5697067,52967.9677785
2029,70892.5697067,52967.9677785
2030,70892.5697067,52967.9677785
2031,70892.5697067,52967.9677785
