year,Base case cost,Modeled transmission and interties
2021,247937.631989,
2022,253984.891306,
2023,257691.582855,
2024,261406.056121,
2025,265120.529387,
2026,270227.930129,
2027,274406.712553,
2028,277656.876661,
2029,282299.968244,
2030,284554.937117,
2031,289652.82687,
2032,294750.716623,
2033,299385.161853,
2034,304946.496129,
2035,307615.625313,
2036,312704.004077,
2037,315942.063291,
2038,321493.021944,
2039,325656.240933,
2040,331207.199585,
