year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,39515.42,188949.4,86037.28,68192.05,147419.33,124896.7
2018,42641.96,203885.18,90312.31,71641.68,154857.02,131198.07
2019,46950.78,224472.33,96204.91,76393.69,165108.98,139883.74
2020,48980.63,234160.4,98977.9,78636.13,169933.43,143971.11
2021,50419.57,241022.79,100942.11,80227.64,173350.75,146866.33
2022,51435.91,245866.82,102328.6,81352.75,175762.97,148910.02
2023,52198.54,249499.85,103368.47,82197.58,177572.14,150442.78
2024,52792.29,252325.54,109292.96,82856.33,178979.27,156094.79
2025,53470.92,255554.9,110262.68,83609.28,180587.42,157497.32
2026,54403.52,259995.26,111596.05,84643.04,182798.63,159425.79
2027,55083.7,263224.62,112565.77,85400.25,184406.78,160828.32
2028,55679.02,266050.31,113414.27,86063.19,185813.91,162055.54
2029,56527.57,270087.01,114626.42,87004.78,187824.1,163808.7
2030,57038.33,272509.02,120753.1,87574.27,189030.21,169570.9
2031,57887.56,276545.72,122021.99,88517.59,191040.4,171374.15
