year,Base case cost,Modeled residential energy efficiency
2017,210933.981387,213352.561677
2018,221510.375803,222910.980083
2019,236088.649188,236232.675336
2020,242949.013133,242321.460503
2021,247808.437595,246541.035773
2022,251238.619568,249427.59964
2023,253811.256047,251517.355084
2024,265387.748722,262653.86781
2025,267759.998915,264575.900071
2026,271021.842931,267341.80697
2027,273394.093124,269278.153333
2028,275469.812043,270942.528537
2029,278435.124784,273450.281031
2030,290324.004439,284958.801718
2031,293396.144944,287586.400566
