year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13411.64,201554.78,540870.36,-969.11,-29917.52,-24365.15
2018,14999.02,224735.87,584578.75,-794.05,-24478.25,-20112.56
2019,17087.82,255644.0,631916.04,-558.69,-17225.9,-14091.31
2020,18128.3,271098.07,657112.7,-440.95,-13599.72,-11124.98
2021,18824.39,281400.78,673910.47,-362.55,-11182.27,-9147.44
2022,19384.54,289986.37,684293.51,-296.91,-9167.73,-7466.3
2023,19703.13,295137.73,688989.03,-257.36,-7959.0,-6453.09
2024,19947.23,299430.52,684826.49,-224.26,-6951.73,-5560.91
2025,20307.42,305440.44,686872.7,-178.37,-5541.55,-4392.75
2026,20727.33,312308.91,690046.54,-126.23,-3929.92,-3086.77
2027,21044.28,317460.26,694197.69,-87.29,-2721.19,-2127.52
2028,21363.95,322611.62,698260.56,-48.46,-1512.46,-1177.02
2029,21625.98,328621.53,683816.05,-3.26,-102.28,-77.38
2030,21739.19,332055.77,669037.31,22.27,703.53,519.49
2031,22105.99,338924.24,662803.5,72.98,2315.17,1676.0
2032,,,673680.45,,,2988.53
2033,,,683348.85,,,4155.23
2034,,,694225.81,,,5467.76
2035,,,700268.56,,,6196.94
2036,,,698159.54,,,7396.83
