year,Base case cost,Modeled transmission and interties
2021,1418858.822,
2022,1473734.7634,
2023,1514675.82493,
2024,1551112.50898,
2025,1594693.07832,
2026,1652819.63099,
2027,1699620.68678,
2028,1741960.40054,
2029,1788410.00013,
2030,1825606.97719,
2031,1880867.36865,
2032,1946898.09962,
2033,2002709.34488,
2034,2067905.18805,
2035,2109483.17429,
2036,2172860.0523,
2037,2221579.0548,
2038,2288453.28067,
2039,2344674.79725,
2040,2418097.58464,
