year,Base case cost,Modeled solar power (pv)
2016,331387.786773,
2017,401871.243099,
2018,453829.886764,
2019,526480.05629,
2020,563309.4603,
2021,593599.030926,
2022,617579.805178,
2023,636172.712828,
2024,652434.270508,
2025,671922.7921,
2026,698299.937188,
2027,719385.06882,
2028,738633.642952,
2029,759550.895774,
2030,776609.104023,
2031,801546.843052,
2032,831484.417276,
2033,856696.694584,
2034,886216.944988,
2035,905467.004332,
