year,Base case diesel consumed,Modeled non-residential ashp
2017,2576.11200433,-3024.13148334
2018,2576.11200433,-3024.13148334
2019,2576.11200433,-3024.13148334
2020,2576.11200433,-3024.13148334
2021,2576.11200433,-3024.13148334
2022,2576.11200433,-3024.13148334
2023,2576.11200433,-3024.13148334
2024,2576.11200433,-3024.13148334
2025,2576.11200433,-3024.13148334
2026,2576.11200433,-3024.13148334
2027,2576.11200433,-3024.13148334
2028,2576.11200433,-3024.13148334
2029,2576.11200433,-3024.13148334
2030,2576.11200433,-3024.13148334
2031,2576.11200433,-3024.13148334
