year,Base case cost,Modeled residential energy efficiency
2017,33050.0682849,40084.867779
2018,34603.7556517,40930.0872115
2019,36790.4267604,42237.0206139
2020,37826.2183382,42722.3172313
2021,33863.620983,38296.0656488
2022,34309.5228388,38348.8609177
2023,34656.3353933,38340.6743926
2024,39840.2575173,43191.4184329
2025,40185.5213766,43209.0419223
2026,40645.8731889,43314.8605127
2027,41048.6810247,43384.5666895
2028,41336.4009075,43376.6430812
2029,52114.0153214,53815.1993648
2030,62878.9843238,64294.4798767
2031,68857.9371025,69944.0961997
