year,Base case cost,Modeled wind power
2019,135934.86637,
2020,144934.93602,
2021,151055.958409,
2022,155402.996217,
2023,158442.962852,
2024,160465.530354,
2025,163223.573046,
2026,167188.444082,
2027,169885.070272,
2028,171829.202241,
2029,175226.91704,
2030,177137.010948,
2031,180978.309022,
2032,184307.947698,
2033,187809.605116,
2034,191751.885978,
2035,193556.905871,
2036,197428.890737,
2037,199979.39671,
2038,203629.785657,
