year,Base case cost,Modeled residential energy efficiency
2017,409366.430814,405928.138026
2018,435340.803463,430750.938517
2019,469593.896883,463391.830914
2020,482518.423164,475533.288127
2021,499376.959938,491885.13315
2022,514958.345178,507051.952414
2023,519682.19667,511499.426587
2024,532384.770883,523971.686369
2025,537189.749365,528500.287532
2026,551737.364043,542725.462006
2027,565646.402955,556358.123599
2028,569785.76334,560267.169553
2029,583924.662057,574129.690952
2030,605741.736856,595762.514205
2031,612689.221433,602341.495691
2032,628196.838829,617526.672883
2033,643893.752535,632901.146384
2034,660688.961619,649327.852378
2035,674932.948647,663341.524974
2036,692120.271517,680160.344753
