year,Base case diesel consumed,Modeled non-residential ashp
2017,28702.8354421,18548.0846541
2018,28702.8354421,18548.0846541
2019,28702.8354421,18548.0846541
2020,28702.8354421,18548.0846541
2021,27198.261437,17043.510649
2022,27198.261437,17043.510649
2023,27198.261437,17043.510649
2024,25693.6874319,15538.936644
2025,25693.6874319,15538.936644
2026,24189.1134268,14034.3626389
2027,24189.1134268,14034.3626389
2028,22684.5394217,12529.7886338
2029,21179.9654167,11025.2146287
2030,21179.9654167,11025.2146287
2031,19675.3914116,9520.64062362
