year,annotation,Average Load
2003,,29.0
2004,,39.0
2005,,44.0
2006,,49.0
2007,,46.0
2008,,47.0
2009,,47.0
2010,,46.0
2011,,47.0
2012,,49.0
2013,,46.0
2014,,41.0
2015,,41.0
2016,start of forecast,44.0
2017,,44.0
2018,,44.0
2019,,44.0
2020,,44.0
2021,,44.0
2022,,44.0
2023,,44.0
2024,,44.0
2025,,44.0
2026,,44.0
2027,,44.0
2028,,44.0
2029,,44.0
2030,,43.0
2031,,43.0
2032,,43.0
2033,,43.0
2034,,44.0
2035,,44.0
2036,,44.0
2037,,44.0
2038,,43.0
2039,,43.0
2040,,43.0
