year,annotation,Electricity price ($/kwh)
2002,,0.55
2003,,0.58
2004,,0.6
2005,,0.6
2006,,0.6
2007,,0.6
2008,,0.74
2009,,0.9
2010,,0.9
2011,,0.9
2012,,0.9
2013,,0.9
2014,,0.81
2015,,0.87
2016,start of forecast,0.74
2017,,0.79
2018,,0.82
2019,,0.87
2020,,0.89
2021,,0.91
2022,,0.92
2023,,0.93
2024,,0.93
2025,,0.94
2026,,0.95
2027,,0.96
2028,,0.96
2029,,0.97
2030,,0.98
2031,,0.99
2032,,0.99
2033,,1.0
2034,,1.01
2035,,1.02
2036,,1.03
2037,,1.03
2038,,1.04
2039,,1.05
2040,,1.06
