year,Base case cost,Modeled residential energy efficiency
2017,318484.932765,290507.900959
2018,332888.593854,300897.236233
2019,341524.421001,304470.156493
2020,350673.128975,310716.708031
2021,345712.812924,303516.575332
2022,350376.252158,306281.076988
2023,342162.861888,296509.161895
2024,332865.113546,285885.851697
2025,335917.182694,287416.899627
2026,328044.966391,277827.768458
2027,330990.866381,279288.41345
2028,321116.771181,268160.308967
2029,324362.177846,269847.575557
2030,326390.557011,270655.255332
2031,317729.655534,260361.748565
2032,320853.726018,261975.903221
2033,311798.481954,251319.076124
2034,315551.899834,253378.884534
2035,304631.280076,241314.244498
2036,308233.02773,243251.274404
