year,Base case diesel consumed,Modeled non-residential ashp
2017,13212.2927501,-15510.0827648
2018,13212.2927501,-15510.0827648
2019,13212.2927501,-15510.0827648
2020,13212.2927501,-15510.0827648
2021,13212.2927501,-15510.0827648
2022,13212.2927501,-15510.0827648
2023,13212.2927501,-15510.0827648
2024,13212.2927501,-15510.0827648
2025,13212.2927501,-15510.0827648
2026,13212.2927501,-15510.0827648
2027,13212.2927501,-15510.0827648
2028,13212.2927501,-15510.0827648
2029,13212.2927501,-15510.0827648
2030,13212.2927501,-15510.0827648
2031,13212.2927501,-15510.0827648
